entryId,empId,deptId,month,year,baseSalary,overtimePay,absenceDeduction,bonus,taxAmount,netSalary,status,version,processedAt
PE00004416,EMP0368,DEPT008,12,2024,17408380,1483669,791290,0,1810076,16290683,PROCESSED,1,2026-07-17
PE00004440,EMP0370,DEPT010,12,2024,6946741,1124898,315761,0,387794,7368084,PROCESSED,1,2026-07-17
PE00004452,EMP0371,DEPT011,12,2024,9866718,1681827,896974,0,1065157,9586414,PROCESSED,1,2026-07-17
PE00004476,EMP0373,DEPT013,12,2024,6636852,791897,905025,0,326186,6197538,PROCESSED,1,2026-07-17
PE00004488,EMP0374,DEPT014,12,2024,15261366,520274,2081095,0,1370055,12330490,PROCESSED,1,2026-07-17
PE00004500,EMP0375,DEPT015,12,2024,16031529,273265,0,801576,1710637,15395733,PROCESSED,1,2026-07-17
PE00004512,EMP0376,DEPT016,12,2024,5160894,791728,234586,0,285902,5432134,PROCESSED,1,2026-07-17
PE00004536,EMP0378,DEPT018,12,2024,16323588,0,741981,0,1558161,14023446,PROCESSED,1,2026-07-17
PE00004548,EMP0379,DEPT019,12,2024,8001802,272789,727437,0,377358,7169796,PROCESSED,1,2026-07-17
PE00004560,EMP0380,DEPT020,12,2024,9992992,511005,1362681,0,914132,8227184,PROCESSED,1,2026-07-17
PE00004584,EMP0382,DEPT002,12,2024,6269945,427496,854993,0,292122,5550326,PROCESSED,1,2026-07-17
PE00004596,EMP0383,DEPT003,12,2024,17314802,2361109,1574073,0,1810184,16291654,PROCESSED,1,2026-07-17
PE00004608,EMP0384,DEPT004,12,2024,11561887,1478082,0,578094,1361806,12256257,PROCESSED,1,2026-07-17
PE00004632,EMP0386,DEPT006,12,2024,15398145,393703,1399831,0,1439202,12952815,PROCESSED,1,2026-07-17
PE00004644,EMP0387,DEPT007,12,2024,17876515,2437707,2437707,0,1787652,16088863,PROCESSED,1,2026-07-17
PE00004656,EMP0388,DEPT008,12,2024,6717950,1145105,916084,0,347349,6599622,PROCESSED,1,2026-07-17
PE00004680,EMP0390,DEPT010,12,2024,11201029,1431950,1018275,0,1161470,10453234,PROCESSED,1,2026-07-17
PE00004704,EMP0392,DEPT012,12,2024,13762876,821081,1251171,0,1333279,11999507,PROCESSED,1,2026-07-17
PE00004728,EMP0394,DEPT014,12,2024,8904546,227673,0,445227,478872,9098574,PROCESSED,1,2026-07-17
PE00004740,EMP0395,DEPT015,12,2024,12447092,1803414,1131554,0,1311895,11807057,PROCESSED,1,2026-07-17
PE00004752,EMP0396,DEPT016,12,2024,8830860,1354734,802805,0,938279,8444510,PROCESSED,1,2026-07-17
PE00004776,EMP0398,DEPT018,12,2024,8830077,0,1204101,0,762598,6863378,PROCESSED,1,2026-07-17
PE00004788,EMP0399,DEPT019,12,2024,13663347,1164490,1242122,0,1358572,12227143,PROCESSED,1,2026-07-17
PE00004800,EMP0400,DEPT020,12,2024,4678143,598058,425286,0,242546,4608369,PROCESSED,1,2026-07-17
PE00004812,EMP0401,DEPT001,12,2024,8013978,204903,0,400699,861958,7757622,PROCESSED,1,2026-07-17
PE00004824,EMP0402,DEPT002,12,2024,8513833,1306099,0,425692,1024562,9221062,PROCESSED,1,2026-07-17
PE00004836,EMP0403,DEPT003,12,2024,7773968,530043,0,388698,434635,8258074,PROCESSED,1,2026-07-17
PE00004848,EMP0404,DEPT004,12,2024,10741441,1373196,976495,0,1113814,10024328,PROCESSED,1,2026-07-17
PE00004860,EMP0405,DEPT005,12,2024,17933510,1681267,815160,0,1879962,16919655,PROCESSED,1,2026-07-17
PE00004872,EMP0406,DEPT006,12,2024,7884542,1343956,716777,0,425586,8086135,PROCESSED,1,2026-07-17
PE00004884,EMP0407,DEPT007,12,2024,10638720,1269393,967156,0,1094096,9846861,PROCESSED,1,2026-07-17
PE00004896,EMP0408,DEPT008,12,2024,13932431,356227,1899877,0,1238878,11149903,PROCESSED,1,2026-07-17
PE00004908,EMP0409,DEPT009,12,2024,4996337,510989,227106,0,264011,5016209,PROCESSED,1,2026-07-17
PE00004920,EMP0410,DEPT010,12,2024,13102688,223341,0,655134,1398116,12583047,PROCESSED,1,2026-07-17
PE00004932,EMP0411,DEPT011,12,2024,11381208,1648982,517328,0,1251286,11261576,PROCESSED,1,2026-07-17
PE00004944,EMP0412,DEPT012,12,2024,6027094,410938,273959,0,308204,5855869,PROCESSED,1,2026-07-17
PE00004956,EMP0413,DEPT013,12,2024,9002108,613780,1227560,0,838833,7549495,PROCESSED,1,2026-07-17
PE00004968,EMP0414,DEPT014,12,2024,10525867,1076509,0,526293,1212867,10915802,PROCESSED,1,2026-07-17
PE00004980,EMP0415,DEPT015,12,2024,6133613,418201,278801,0,313651,5959362,PROCESSED,1,2026-07-17
PE00004992,EMP0416,DEPT016,12,2024,10239850,1134529,0,511993,1188637,10697735,PROCESSED,1,2026-07-17
PE00005004,EMP0417,DEPT017,12,2024,14286249,365273,649375,0,1400215,12601932,PROCESSED,1,2026-07-17
PE00005016,EMP0418,DEPT018,12,2024,9497848,1376109,0,474892,567442,10781407,PROCESSED,1,2026-07-17
PE00005028,EMP0419,DEPT019,12,2024,19119193,1303581,0,955960,2137873,19240861,PROCESSED,1,2026-07-17
PE00005040,EMP0420,DEPT020,12,2024,16416095,2518378,2238558,0,1669592,15026323,PROCESSED,1,2026-07-17
PE00005052,EMP0421,DEPT001,12,2024,8932974,532933,812089,0,432691,8221127,PROCESSED,1,2026-07-17
PE00005064,EMP0422,DEPT002,12,2024,19157775,2938977,870808,0,2122594,19103350,PROCESSED,1,2026-07-17
PE00005076,EMP0423,DEPT003,12,2024,15916447,542606,2170425,0,1428863,12859765,PROCESSED,1,2026-07-17
PE00005088,EMP0424,DEPT004,12,2024,7556488,966028,1030430,0,374604,7117482,PROCESSED,1,2026-07-17
PE00005100,EMP0425,DEPT005,12,2024,12039134,718244,0,601957,1335934,12023401,PROCESSED,1,2026-07-17
PE00005112,EMP0426,DEPT006,12,2024,11435753,194928,1039614,0,1059107,9531960,PROCESSED,1,2026-07-17
PE00005124,EMP0427,DEPT007,12,2024,6759654,806550,307257,0,362947,6896000,PROCESSED,1,2026-07-17
PE00005136,EMP0428,DEPT008,12,2024,8424969,1220663,0,421248,1006688,9060192,PROCESSED,1,2026-07-17
PE00005148,EMP0429,DEPT009,12,2024,9984711,1446648,907701,0,1052366,9471292,PROCESSED,1,2026-07-17
PE00005160,EMP0430,DEPT010,12,2024,5693408,97047,517583,0,263644,5009228,PROCESSED,1,2026-07-17
PE00005172,EMP0431,DEPT011,12,2024,12162786,1347581,0,608139,1411851,12706655,PROCESSED,1,2026-07-17
PE00005184,EMP0432,DEPT012,12,2024,12348059,841913,1122551,0,1206742,10860679,PROCESSED,1,2026-07-17
PE00005196,EMP0433,DEPT013,12,2024,9212379,628117,0,460619,515056,9786059,PROCESSED,1,2026-07-17
PE00005208,EMP0434,DEPT014,12,2024,11079541,283284,503616,0,1085921,9773288,PROCESSED,1,2026-07-17
PE00005220,EMP0435,DEPT015,12,2024,11085904,472411,1511714,0,1004660,9041941,PROCESSED,1,2026-07-17
PE00005232,EMP0436,DEPT016,12,2024,5675100,96735,0,283755,302780,5752810,PROCESSED,1,2026-07-17
PE00005244,EMP0437,DEPT017,12,2024,13442054,0,611002,0,1283105,11547947,PROCESSED,1,2026-07-17
PE00005268,EMP0439,DEPT019,12,2024,7503391,0,341063,0,358116,6804212,PROCESSED,1,2026-07-17
PE00005280,EMP0440,DEPT020,12,2024,15483985,2639316,0,774199,1889750,17007750,PROCESSED,1,2026-07-17
PE00005316,EMP0443,DEPT003,12,2024,12708652,108312,577666,0,1223930,11015368,PROCESSED,1,2026-07-17
PE00005340,EMP0445,DEPT005,12,2024,5457721,418632,744235,0,256606,4875512,PROCESSED,1,2026-07-17
PE00005352,EMP0446,DEPT006,12,2024,16460402,420863,748200,0,1613307,14519758,PROCESSED,1,2026-07-17
PE00005376,EMP0448,DEPT008,12,2024,7153678,426782,650334,0,346506,6583620,PROCESSED,1,2026-07-17
PE00005400,EMP0450,DEPT010,12,2024,10036318,342147,1368589,0,900988,8108888,PROCESSED,1,2026-07-17
PE00005412,EMP0451,DEPT011,12,2024,9489297,0,862663,0,431332,8195302,PROCESSED,1,2026-07-17
PE00005436,EMP0453,DEPT013,12,2024,12012864,1945265,546039,0,1341209,12070881,PROCESSED,1,2026-07-17
PE00005460,EMP0455,DEPT015,12,2024,9937638,1355132,0,496882,1178965,10610687,PROCESSED,1,2026-07-17
PE00005484,EMP0457,DEPT017,12,2024,8282281,705876,1129402,0,392938,7465817,PROCESSED,1,2026-07-17
PE00005508,EMP0459,DEPT019,12,2024,17353559,1922695,788798,0,1848746,16638710,PROCESSED,1,2026-07-17
PE00005532,EMP0461,DEPT001,12,2024,15726608,938235,714846,0,1595000,14354997,PROCESSED,1,2026-07-17
PE00005556,EMP0463,DEPT003,12,2024,4138543,670162,188116,0,231029,4389560,PROCESSED,1,2026-07-17
PE00005568,EMP0464,DEPT004,12,2024,12862174,1753933,1753933,0,1286217,11575957,PROCESSED,1,2026-07-17
PE00005580,EMP0465,DEPT005,12,2024,11754599,1202175,534300,0,1242247,11180227,PROCESSED,1,2026-07-17
PE00005604,EMP0467,DEPT007,12,2024,10064344,943532,0,503217,1151109,10359984,PROCESSED,1,2026-07-17
PE00005616,EMP0468,DEPT008,12,2024,16751517,428306,2284298,0,1489553,13405972,PROCESSED,1,2026-07-17
PE00005640,EMP0470,DEPT010,12,2024,15325616,653080,1393238,0,1458546,13126912,PROCESSED,1,2026-07-17
PE00005652,EMP0471,DEPT011,12,2024,12002806,920670,1636746,0,1128673,10158057,PROCESSED,1,2026-07-17
PE00005676,EMP0473,DEPT013,12,2024,14915480,2033929,2033929,0,1491548,13423932,PROCESSED,1,2026-07-17
PE00005700,EMP0475,DEPT015,12,2024,8357425,1139649,0,417871,495747,9419198,PROCESSED,1,2026-07-17
PE00005748,EMP0479,DEPT019,12,2024,17528465,1942074,0,876423,2034696,18312266,PROCESSED,1,2026-07-17
PE00005772,EMP0481,DEPT001,12,2024,7436530,1014072,0,371827,441121,8381308,PROCESSED,1,2026-07-17
PE00005784,EMP0482,DEPT002,12,2024,13972367,2143488,1905323,0,1421053,12789479,PROCESSED,1,2026-07-17
PE00005808,EMP0484,DEPT004,12,2024,8309254,1345533,377693,0,463855,8813239,PROCESSED,1,2026-07-17
PE00005832,EMP0486,DEPT006,12,2024,18202401,2792414,2482146,0,1851267,16661402,PROCESSED,1,2026-07-17
PE00005856,EMP0488,DEPT008,12,2024,14417047,2457451,0,720852,1759535,15835815,PROCESSED,1,2026-07-17
PE00005880,EMP0490,DEPT010,12,2024,5801204,49442,527382,0,266163,5057101,PROCESSED,1,2026-07-17
PE00005892,EMP0491,DEPT011,12,2024,15484713,2639440,0,774236,1889839,17008550,PROCESSED,1,2026-07-17
PE00005916,EMP0493,DEPT013,12,2024,7869074,335330,1073056,0,356567,6774781,PROCESSED,1,2026-07-17
PE00005940,EMP0495,DEPT015,12,2024,13814016,1177331,1255820,0,1373553,12361974,PROCESSED,1,2026-07-17
PE00005964,EMP0497,DEPT017,12,2024,10044673,1027296,456576,0,1061539,9553854,PROCESSED,1,2026-07-17
PE00006012,EMP0501,DEPT001,12,2024,17569150,898422,798598,0,1766897,15902077,PROCESSED,1,2026-07-17
PE00006036,EMP0503,DEPT003,12,2024,18676778,3183542,848944,0,2101138,18910238,PROCESSED,1,2026-07-17
PE00006048,EMP0504,DEPT004,12,2024,18369995,626250,2504999,0,1649125,14842121,PROCESSED,1,2026-07-17
PE00006084,EMP0507,DEPT007,12,2024,19951819,680176,1813802,0,1881819,16936374,PROCESSED,1,2026-07-17
PE00006096,EMP0508,DEPT008,12,2024,6219233,848077,0,310962,368914,7009358,PROCESSED,1,2026-07-17
PE00006132,EMP0511,DEPT011,12,2024,5872721,350361,533884,0,284460,5404738,PROCESSED,1,2026-07-17
PE00006168,EMP0514,DEPT014,12,2024,8441471,1007221,383703,0,453249,8611740,PROCESSED,1,2026-07-17
PE00006180,EMP0515,DEPT015,12,2024,19315088,164617,1755917,0,1772379,15951409,PROCESSED,1,2026-07-17
PE00006240,EMP0520,DEPT020,12,2024,5122051,87308,232821,0,248827,4727711,PROCESSED,1,2026-07-17
PE00006264,EMP0522,DEPT002,12,2024,8498530,724307,386297,0,883654,7952886,PROCESSED,1,2026-07-17
PE00006288,EMP0524,DEPT004,12,2024,11854898,1313469,0,592745,1376111,12385001,PROCESSED,1,2026-07-17
PE00006324,EMP0527,DEPT007,12,2024,18844664,642432,2569727,0,1691737,15225632,PROCESSED,1,2026-07-17
PE00006348,EMP0529,DEPT009,12,2024,6099182,675762,554471,0,311024,5909449,PROCESSED,1,2026-07-17
PE00006372,EMP0531,DEPT011,12,2024,16347726,2647217,0,817386,1981233,17831096,PROCESSED,1,2026-07-17
PE00006396,EMP0533,DEPT013,12,2024,10566590,1621011,0,528330,1271593,11444338,PROCESSED,1,2026-07-17
PE00006408,EMP0534,DEPT014,12,2024,12283775,2093825,1675060,0,1270254,11432286,PROCESSED,1,2026-07-17
PE00006420,EMP0535,DEPT015,12,2024,7349213,125271,334055,0,357021,6783408,PROCESSED,1,2026-07-17
PE00006444,EMP0537,DEPT017,12,2024,14351100,1956968,1304645,0,1500342,13503081,PROCESSED,1,2026-07-17
PE00006456,EMP0538,DEPT018,12,2024,4477001,152625,203500,0,221306,4204820,PROCESSED,1,2026-07-17
PE00006480,EMP0540,DEPT020,12,2024,16930894,1587271,1539172,0,1697899,15281094,PROCESSED,1,2026-07-17
PE00006492,EMP0541,DEPT001,12,2024,9023310,1384258,820301,0,479363,9107904,PROCESSED,1,2026-07-17
PE00006516,EMP0543,DEPT003,12,2024,13569674,1619109,1850410,0,1333837,12004536,PROCESSED,1,2026-07-17
PE00006528,EMP0544,DEPT004,12,2024,7764527,463225,0,388226,430799,8185179,PROCESSED,1,2026-07-17
PE00006552,EMP0546,DEPT006,12,2024,14273825,2068083,648810,0,1569310,14123788,PROCESSED,1,2026-07-17
